,gmap_id,name,address,latitude,longitude,num_of_reviews,avg_rating,cluster,city,Ciudad,cluster_categories,positive_sentiment,negative_sentiment
1930,0x80c259b01a2be387:0xb3d980dbfa971cc5,Fitchow,"Fitchow, 604 W Ave L #101, Lancaster, CA 93534",34.6598256,-118.1414573,35,4.8,27,Lancaster,Lancaster,Health food restaurant,3,0
1931,0x80c29bedf1f3a0c9:0x523a3e17eb78d76d,Food truck el chilanguito,"Food truck el chilanguito, 10642-10698 Reseda Blvd, Northridge, CA 91326",34.2640724,-118.5353837,18,4.5,3,Northridge,Porter Ranch,Restaurant,4,0
1932,0x80c2b542ebe9acc5:0xeb73d6826372e2cd,Meiji Tofu,"Meiji Tofu, 16440 S Western Ave, Gardena, CA 90247",33.8811695,-118.3089435,27,4.9,3,Gardena,Gardena,Restaurant,1,1
1933,0x80c2c718ea4d6b1f:0x4a52b6cf455682ab,Tacos Mexico Echo Park,"Tacos Mexico Echo Park, 1538 Glendale Blvd, Los Angeles, CA 90026",34.0828567,-118.2598025,128,4.0,19,Echo Park,Los Angeles,Latin American restaurant,12,8
1934,0x80c328522c43f14d:0xe7f567eeabff7863,Yashima Restaurant,"Yashima Restaurant, 236 E Rowland St, Covina, CA 91723",34.0787528,-117.887046,178,4.7,29,Covina,Covina,Japanese restaurant,30,5
1935,0x80c2b76612c0f8eb:0xfcd8c722c47ae4b7,Subway,"Subway, 4949 W Slauson Ave Suite A-1, Los Angeles, CA 90065",33.9878646,-118.3645025,113,3.3,9,Inglewood,Los Angeles,Sandwich shop,1,5
1936,0x80dd2cdff2c5a7cf:0x33621b3034ea144a,Midori,"Midori, 12531 Alondra Blvd, Norwalk, CA 90650",33.8884685,-118.0650558,38,4.7,29,Norwalk,Norwalk,Japanese restaurant,6,2
1937,0x80c2cad2b1fa307b:0xe077200a169271a1,Orleans & York,"Orleans & York, 673 E University Dr, Carson, CA 90746",33.8585382,-118.2644444,397,4.5,16,Carson,Carson,Cajun restaurant,69,17
1938,0x80dd32f4a0e449ad:0x4602784980d156e6,Round Table Pizza,"Round Table Pizza, 5250 Faculty Ave, Lakewood, CA 90712",33.852929,-118.1361738,387,4.2,10,Lakewood,Lakewood,Pizza restaurant,64,19
1939,0x80dd32da72966f0f:0x14eb9650468ca0e4,El Pollo Loco,"El Pollo Loco, 3463 E Artesia Blvd, Long Beach, CA 90805",33.874977,-118.152,438,3.6,1,Paramount,Long Beach,Fast food restaurant,25,25
1940,0x80dd326d6df557e3:0xfe4ee264596da1f2,El Burrito Grill,"El Burrito Grill, 4101 N Bellflower Blvd, Long Beach, CA 90808",33.8324726,-118.1255579,348,4.4,19,Lakewood,Long Beach,Latin American restaurant,79,14
1941,0x80c2b70106fb57fd:0x10e58f53041a80c5,American Deli,"American Deli, 425 E Manchester Blvd Ste E, Inglewood, CA 90301",33.9622088,-118.3494552,308,4.3,28,Inglewood,Inglewood,Chicken wings restaurant,37,9
1942,0x80dd32cc41f9ef27:0x15b0aca7c69e4f5a,Papajoe's Pizza,"Papajoe's Pizza, 16517 Lakewood Blvd, Bellflower, CA 90706",33.884228799999995,-118.142884,78,4.7,2,Paramount,Bellflower,Pizza restaurant,14,5
1943,0x80c2b584674afbfb:0x7fa1c7894f08b02e,Da Cajun Seafood Shack,"Da Cajun Seafood Shack, 4417 W 133rd St, Hawthorne, CA 90250",33.9118074,-118.3531689,25,4.4,3,Hawthorne,Hawthorne,Restaurant,5,0
1944,0x80c2becd8d8e155d:0xf2dd222fe24507de,Ghost Pizza Kitchen,"Ghost Pizza Kitchen, 7801 Melrose Ave Suite 2, Los Angeles, CA 90046",34.0839511,-118.359602,157,4.4,28,West Hollywood,Los Angeles,Chicken wings restaurant,22,5
1945,0x80c2d71fcfb287b3:0x2b5a068411512920,King's Fusion Teriyaki Grill,"King's Fusion Teriyaki Grill, 14103 Ramona Blvd #D, Baldwin Park, CA 91706",34.0859867,-117.9667024,88,4.3,3,Baldwin Park,Baldwin Park,Restaurant,19,7
1946,0x80c2d965959cf199:0x247fba3c93766e62,Poké Bar,"Poké Bar, 442 W Huntington Dr, Monrovia, CA 91016",34.1395351,-118.0081993,68,4.6,17,Monrovia,Monrovia,Sushi Restaurant,16,4
1947,0x80c2ccc1679c74df:0xab23d970af783bcc,Tree Burger,"Tree Burger, 7010 Somerset Blvd, Paramount, CA 90723",33.8960369,-118.1771183,48,4.6,7,East Rancho Dominguez,Paramount,Hamburger restaurant,12,1
1948,0x80dd2d8a16e1b155:0xcc628d07d7b2f63d,bb.q Chicken Cerritos,"bb.q Chicken Cerritos, 11322 South St, Cerritos, CA 90703",33.8570484,-118.0926864,38,4.2,28,Artesia,Cerritos,Chicken wings restaurant,9,2
1949,0x80c27df7b78a6f8d:0xadcb409f5de5b0b9,Pizza Di Marco,"Pizza Di Marco, 27674 Newhall Ranch Rd UNIT 45, Valencia, CA 91355",34.4377581,-118.5646733,36,4.1,10,Valencia,Valencia,Pizza restaurant,4,1
1950,0x80c2c6fd93da6891:0x5517772490fcd9a4,Kush,"Kush, 1356 Allison Ave, Los Angeles, CA 90026",34.072775799999995,-118.2515786,16,4.4,24,Echo Park,Los Angeles,Restaurant supply store,6,0
1951,0x80dd2ddfbfb0bb0b:0x9b810af35444fd7e,New Flavors Of India,"New Flavors Of India, 18425 Pioneer Blvd, Artesia, CA 90701",33.8640451,-118.0826152,96,3.4,32,Artesia,Artesia,Indian restaurant,18,5
1952,0x80c2bfb7418f8413:0xa25ab9da1f7b6f7e,Benihibachi - Hollywood,"Benihibachi - Hollywood, 6423 Hollywood Blvd, Los Angeles, CA 90028",34.1017721,-118.3303455,53,3.8,3,Hollywood,Los Angeles,Restaurant,6,2
1953,0x80c328b8ced8c907:0x79a49ca01d3630ab,Oasis Grill,"Oasis Grill, 20766 E Arrow Hwy, Covina, CA 91724",34.1061879,-117.8483355,128,4.2,25,Glendora,Covina,Mediterranean restaurant,32,3
1954,0x80c2a4ce6a501fe7:0x25791ba568e99935,Wokcano,"Wokcano, 1413 5th St, Santa Monica, CA 90401",34.017105,-118.4937152,98,3.7,5,Santa Monica,Santa Monica,Sushi Restaurant,27,10
1955,0x80c2badb5a6a6301:0xbf63ae2965d47384,Tacos Chidos,"Tacos Chidos, Venice, CA 90291",34.001999999999995,-118.4693946,85,4.8,4,Venice,Venice,Mexican restaurant,12,3
1956,0x80c2c44b36666d4b:0x2da5021264d2586e,El Chalateco,"El Chalateco, 3333 N Eastern Ave, Los Angeles, CA 90032",34.084609,-118.1782077,48,3.5,24,South Pasadena,Los Angeles,Restaurant supply store,6,1
1957,0x80c2d490bc438beb:0x307924c99c6d1dd4,Subway,"Subway, 15030 Whittier Blvd Unit 104, Whittier, CA 90603",33.9481018,-118.0059867,53,3.9,9,La Mirada,Whittier,Sandwich shop,3,5
1958,0x80c2be21d732e061:0x148fc718e3211ce9,Healthyca,"Healthyca, 4724 Lankershim Blvd, North Hollywood, CA 91602",34.156318299999995,-118.369241,73,4.8,27,North Hollywood,North Hollywood,Health food restaurant,17,1
1959,0x80c2b701adbc74bd:0xe6f12a4a988fc076,Bruno's Burgers,"Bruno's Burgers, 450 E Manchester Blvd, Inglewood, CA 90301",33.9616432,-118.3492508,208,4.2,7,Inglewood,Inglewood,Hamburger restaurant,25,10
1960,0x80c2c521058cbe8f:0x2deb4dedc67f2b86,Lunasia Dim Sum House,"Lunasia Dim Sum House, 500 W Main St, Alhambra, CA 91801",34.092279399999995,-118.1321981,948,4.3,11,Alhambra,Alhambra,Asian restaurant,150,57
1961,0x80dd32ad8f0a6df1:0x5f958683962b6b2f,Grandma's Chicken,"Grandma's Chicken, 9886 Alondra Blvd, Bellflower, CA 90706",33.8889716,-118.122475,95,4.7,28,Bellflower,Bellflower,Chicken wings restaurant,23,1
1962,0x80c32b59872578b1:0x202a84ffec724d84,GUACS Woodfire Mexican Grill,"GUACS Woodfire Mexican Grill, 2709 S Diamond Bar Blvd, Diamond Bar, CA 91765",33.9756424,-117.8368555,58,4.0,4,Walnut,Diamond Bar,Mexican restaurant,7,5
1963,0x80c2c7dd453a1505:0x440e7062526909ff,Poké By Hawaii,"Poké By Hawaii, 2516 S Figueroa St, Los Angeles, CA 90007",34.0286111,-118.2752778,118,4.1,24,Koreatown,Los Angeles,Restaurant supply store,20,6
1964,0x80c2cfc4a8e604a3:0x5dc94922ab0833a9,Flame Broiler,"Flame Broiler, 2569 west, Via Campo, Montebello, CA 90640",34.0306994,-118.124654,47,4.3,1,Montebello,Montebello,Fast food restaurant,8,2
1965,0x80c2cf58a096c6d3:0x2ddb4cf9dcacb970,Dave's 2 For 1 Pizza,"Dave's 2 For 1 Pizza, 3480 East Cesar E Chavez Avenue, Los Angeles, CA 90063",34.040083,-118.189712,186,4.4,28,Boyle Heights,Los Angeles,Chicken wings restaurant,22,7
1966,0x80c2be1fbe6d46a1:0x9620bb95c23fd40,H.Salt Fish & Chips,"H.Salt Fish & Chips, 4795 Vineland Ave, North Hollywood, CA 91602",34.1574952,-118.3707775,275,3.4,24,North Hollywood,North Hollywood,Restaurant supply store,46,32
1967,0x80c32fb75d44ba59:0x9734665d2cfa97be,Sal's Pizza & Bagelry,"Sal's Pizza & Bagelry, 2095 Foothill Blvd, La Verne, CA 91750",34.113903,-117.765293,278,4.4,15,La Verne,La Verne,Italian restaurant,66,4
1968,0x80c2b98ad3f2765f:0x2988c9a03c473587,good goose cafe,"good goose cafe, 5210 Beverly Blvd, Los Angeles, CA 90004",34.0760289,-118.3241866,48,4.5,3,Hollywood,Los Angeles,Restaurant,10,1
1969,0x80e8273480561587:0x45d33a355c7d4edd,Michael's Pizza,"Michael's Pizza, 5669 Las Virgenes Rd, Calabasas, CA 91302",34.1594396,-118.7022041,78,4.1,10,Agoura,Calabasas,Pizza restaurant,14,3
1970,0x80c2dbbdc449a96b:0xa78478cef4e1a91f,山西百年面道,"California, Rosemead, E Valley Blvd, 山西百年面道邮政编码: 91770",34.079403,-118.0833248,33,4.3,3,Rosemead,Rosemead,Restaurant,1,0
1971,0x80c2c7b7c0d11eb7:0x96f5cfc5c76d1926,YUKGA Korean Cuisine,"YUKGA Korean Cuisine, 608 S New Hampshire Ave, Los Angeles, CA 90005",34.0632749,-118.2927213,67,4.5,0,Koreatown,Los Angeles,Korean restaurant,9,0
1972,0x80dd33ae51f6d347:0x180b655ddeb821e2,Catalano's Pizza,"Catalano's Pizza, 1178 E Carson St, Long Beach, CA 90807",33.832096199999995,-118.177228,143,4.7,15,Lakewood,Long Beach,Italian restaurant,33,5
1973,0x80dd3139ca144a51:0xab7ace56321d59d5,Poki Star: Online Order 20%OFF,"Poki Star: Online Order 20%OFF, 245 Pine Ave UNIT 130, Long Beach, CA 90802",33.7698928,-118.1927952,18,4.7,23,Long Beach,Long Beach,Seafood restaurant,5,3
1974,0x80dd357877a4b8e7:0x1651318ad5eea6dd,Subway,"Subway, 851 Sepulveda Blvd, Torrance, CA 90502",33.8108824,-118.2889981,36,3.4,9,West Carson,Torrance,Sandwich shop,2,4
1975,0x80c290e42bea8e65:0x2002dd1a8d7c4af6,Subway,"Subway, 9724 Woodman Ave, Arleta, CA 91331",34.2472255,-118.4476247,78,3.9,9,San Fernando,Pacoima,Sandwich shop,2,2
1976,0x80c32ffe15f4503f:0xc9c4136198b82f48,Ali Baba Restaurant & cafe,"Ali Baba Restaurant & cafe, 3161 N Garey Ave, Pomona, CA 91767",34.104832,-117.7494015,158,4.7,25,La Verne,Pomona,Mediterranean restaurant,13,1
1977,0x80c331c19a79be7f:0x8b9b5579d7ec3cd3,The Poke Co. - Claremont,"The Poke Co. - Claremont, 363 W Bonita Ave, Claremont, CA 91711",34.0967803,-117.7188958,48,4.2,3,Claremont,Claremont,Restaurant,6,0
1978,0x80c2c35c97ae2705:0x957dd41269a67ecd,Subway,"Subway, 825 E Colorado Blvd, Pasadena, CA 91101",34.1461144,-118.1333444,78,4.0,9,Pasadena,Pasadena,Sandwich shop,6,5
1979,0x80c2c796311ce41f:0x5ff98eb66520093b,Rice & Nori,"Rice & Nori, 123 Astronaut Ellison S Onizuka St Suite 103, Los Angeles, CA 90012",34.0500077,-118.24236,98,4.6,29,Los Angeles,Los Angeles,Japanese restaurant,11,3
1980,0x80c2c83f17e8bd67:0x77fdfa9dee996df3,Taqueria Don Lupe,"Taqueria Don Lupe, 5300 S Broadway, Los Angeles, CA 90037",33.9940703,-118.2781407,16,4.6,4,Florence-Graham,Los Angeles,Mexican restaurant,3,0
1981,0x80c2bb0884428a49:0x1e490451a2760bac,Papa John's Pizza,"Papa John's Pizza, 11688 Gateway Blvd, Los Angeles, CA 90064",34.0284796,-118.4427068,48,3.7,2,Venice,Los Angeles,Pizza restaurant,7,4
1982,0x80c2b0668efbb367:0x2862fc057eb6382c,ASAP Phorage,"ASAP Phorage, 303 Culver Blvd, Playa Del Rey, CA 90293",33.9596271,-118.4478663,98,4.2,9,Venice,Playa Del Rey,Sandwich shop,14,4
1983,0x80c2d0adcae4fe1b:0xc0afdb1a70be4e2f,Burger King,"Burger King, 3717 Peck Rd, El Monte, CA 91731",34.073785,-118.023418,535,3.8,1,El Monte,El Monte,Fast food restaurant,41,40
1984,0x80c2cdd6e54774b9:0xe29ce027da05bd5f,Magic Wok,"Magic Wok, 6366 Florence Ave, Bell Gardens, CA 90201",33.9643809,-118.151246,78,4.2,1,Bell Gardens,Bell Gardens,Fast food restaurant,11,2
1985,0x80c2d9424c14a83f:0x2c31b7fcc8f7c4c3,WaBa Grill,"WaBa Grill, 186 W Foothill Blvd, Monrovia, CA 91016",34.1505,-118.00294,55,4.3,11,Monrovia,Monrovia,Asian restaurant,1,2
1986,0x80c2d96bfd172fe1:0xffb870068bc2320c,Sharkie Poke,"Sharkie Poke, 730 S Myrtle Ave, Monrovia, CA 91016",34.144102,-118.000808,58,4.6,24,Monrovia,Monrovia,Restaurant supply store,13,0
1987,0x80c2d96f096f4acf:0x3c301350a009d612,Jack in the Box,"Jack in the Box, 248 W Huntington Dr, Monrovia, CA 91016, United States",34.1400241,-118.0049993,558,3.8,7,Monrovia,Monrovia,Hamburger restaurant,60,40
1988,0x80c329af6fa88ce3:0x1274e3c7b6e4df83,Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 525 S Citrus Ave, Covina, CA 91723, United States",34.0801332,-117.8905176,898,3.9,16,Covina,Covina,Cajun restaurant,104,87
1989,0x80dd4b505d667ea1:0xc44ffd327dbc7209,Fatburger,"Fatburger, 1698 S Pacific Coast Hwy, Redondo Beach, CA 90277",33.8190283,-118.3836536,758,4.4,7,Redondo Beach,Redondo Beach,Hamburger restaurant,109,34
1990,0x80c2db0c58853b8d:0xc8f9f0845d5ff195,Clearman's Galley,"Clearman's Galley, 7215 Rosemead Blvd, San Gabriel, CA 91775, United States",34.1281717,-118.0735109,1503,4.5,14,Temple City,San Gabriel,Family restaurant,296,68
1991,0x80dd2e1f1631a10f:0xaf324f1ba598904e,Del Taco,"Del Taco, 2201 Palo Verde Ave, Long Beach, CA 90815",33.7959407,-118.1082307,445,4.2,1,Seal Beach,Long Beach,Fast food restaurant,52,26
1992,0x80c2c882855fd9b9:0x35d180c6648d8b4d,IL Bambino,"IL Bambino, 1403 Hooper Ave., Los Angeles, CA 90021",34.0264684,-118.2433199,317,4.7,15,Los Angeles,Los Angeles,Italian restaurant,42,6
1993,0x80c29963611e5f1f:0xc54774b3e92d7116,Chick-fil-A,"Chick-fil-A, 20101 Ventura Blvd, Woodland Hills, CA 91364",34.1711864,-118.5713859,128,4.1,14,Woodland Hills,Woodland Hills,Family restaurant,14,9
1994,0x80c2d9644a82a185:0x5b96fb17d270daca,Mimi's Cafe,"Mimi's Cafe, 500 W Huntington Dr, Monrovia, CA 91016, United States",34.1401153,-118.0098413,665,4.1,31,Monrovia,Monrovia,Fusion restaurant,131,45
1995,0x80c2c342ded886bd:0x7a3b8f201f2500b1,Del Taco,"Del Taco, 844 Union St, Pasadena, CA 91101",34.1475814,-118.133056,1035,3.7,1,Pasadena,Pasadena,Fast food restaurant,109,96
1996,0x80c2c369c375b41b:0x4ce78f5a8b191c25,Bobby's Place,"Bobby's Place, 140 N Lake Ave, Pasadena, CA 91101, United States",34.1484964,-118.1320211,305,4.6,7,Pasadena,Pasadena,Hamburger restaurant,64,26
1997,0x80c2c48e7d303f7b:0xffba3a2fa4152452,McDonald's,"McDonald's, 716 Fair Oaks Ave, South Pasadena, CA 91030",34.1174317,-118.1499197,914,3.8,9,South Pasadena,South Pasadena,Sandwich shop,64,59
1998,0x80c2dafa7968fb9f:0x4be8c0bb02945fca,Burger King,"Burger King, 5541 Rosemead Blvd, Temple City, CA 91780, United States",34.1002693,-118.0738898,395,3.8,1,Temple City,Temple City,Fast food restaurant,31,17
1999,0x80c2dbdd3be582e1:0x39cdb25929985019,Hot n Sweet Chicken,"Hot n Sweet Chicken, 48 E Huntington Dr, Arcadia, CA 91006, United States",34.1399167,-118.0293139,188,4.2,11,Arcadia,Arcadia,Asian restaurant,32,9
2000,0x80c2ea54d290ff07:0xd8369b5341513f1b,Wow Bento & Roll,"Wow Bento & Roll, 3231 Foothill Blvd # 201, Glendale, CA 91214",34.2300883,-118.2490895,48,4.3,1,La Crescenta-Montrose,La Crescenta,Fast food restaurant,7,1
2001,0x80c2dbf841d75615:0xd6fd1a9f0597e00a,Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 311 S Rosemead Blvd, Pasadena, CA 91107, United States",34.1410752,-118.0736881,366,3.6,16,Temple City,Pasadena,Cajun restaurant,44,35
2002,0x80c2beae53e0b6c7:0x84d96cf8a344aa55,Catch LA,"Catch LA, 8715 Melrose Ave, West Hollywood, CA 90069",34.0814666,-118.3836755,1843,4.2,23,Beverly Hills,West Hollywood,Seafood restaurant,259,39
2003,0x80c2bf20f2252b31:0xda8b1c914d8b0895,Tiago Coffee Bar + Kitchen,"Tiago Coffee Bar + Kitchen, 7080 Hollywood Blvd, Los Angeles, CA 90028",34.1012553,-118.3445968,628,4.5,22,Hollywood,Los Angeles,Caterer Restaurant,87,10
2004,0x80c2bb4f73589133:0x35c9170a1addc172,Milo & Olive,"Milo & Olive, 2723 Wilshire Blvd, Santa Monica, CA 90403",34.0375359,-118.4760474,936,4.5,15,Santa Monica,Santa Monica,Italian restaurant,186,22
2005,0x80c2b958ff7238ef:0x828596b5ef7e3899,Dr. Sandwich - Olympic Blvd.,"Dr. Sandwich - Olympic Blvd., 9113 W Olympic Blvd, Beverly Hills, CA 90212",34.0595533,-118.3903813,538,4.4,34,Beverly Hills,Beverly Hills,Restaurant Catering food,73,16
2006,0x80c2ba479754728b:0x52a1d5eb48580147,Tacos Tamix Mexican food truck,"Tacos Tamix Mexican food truck, 3801 S Sepulveda Blvd, Los Angeles, CA 90230",34.0128769,-118.4176226,154,4.7,4,Culver City,Los Angeles,Mexican restaurant,15,3
2007,0x80c2b98253f81f7b:0x984bac857fbd77c7,Lukshon,"Lukshon, 3239 Helms Ave, Culver City, CA 90232, United States",34.0303052,-118.3845538,235,4.3,11,Culver City,Los Angeles,Asian restaurant,48,11
2008,0x80c2d350c3dced41:0x87e60b951d4c63d1,Subway,"Subway, 14356 Telegraph Rd, Whittier, CA 90604",33.9253603,-118.0258747,58,4.2,9,La Mirada,Whittier,Sandwich shop,3,4
2009,0x80c2977b0c78f727:0xdb9ec7a8241d8ea,Un Big Burrito,"Un Big Burrito, 14525 1/2 Vanowen St, Van Nuys, CA 91405",34.1941437,-118.4497485,27,4.6,4,Valley Glen,Van Nuys,Mexican restaurant,4,3
2010,0x80c2babfb0a50079:0xc079210e0d0b3c62,Shima,"Shima, 1432 Abbot Kinney Blvd, Venice, CA 90291",33.9901437,-118.4649106,38,4.1,17,Venice,Venice,Sushi Restaurant,6,1
2011,0x80dd36243c86c38b:0xb526ae6d3570ca19,McDonald's,"McDonald's, 303 S Gaffey St, San Pedro, CA 90732, United States",33.7412156,-118.2927171,1679,3.8,9,San Pedro,San Pedro,Sandwich shop,96,129
2012,0x80c3275cd308cf75:0x2fae6948c797aed5,Pho 1,"Pho 1, 106 W Foothill Blvd, Glendora, CA 91741",34.1352624,-117.8663991,26,3.9,3,Glendora,Glendora,Restaurant,4,4
2013,0x80dd4af3cd96f8b9:0xc9175a0074da5903,Peter's Place Chinese Restaurant,"Peter's Place Chinese Restaurant, 23816 Crenshaw Blvd, Torrance, CA 90505",33.8082549,-118.3275594,87,4.0,6,Lomita,Torrance,Chinese restaurant,18,5
2014,0x80c32958ca77911d:0xb694f55dca330c7c,Subway,"Subway, 1219 N Grand Ave, Walnut, CA 91789",34.043369,-117.8489934,28,4.1,9,Walnut,Walnut,Sandwich shop,4,4
2015,0x80c32dd11e49ab1b:0xf3f3950013438086,Mariscos la cabaña,"Mariscos la cabaña, 1604 W Mission Blvd, Pomona, CA 91766",34.0538061,-117.7755834,146,4.3,23,Pomona,Pomona,Seafood restaurant,8,3
2016,0x80c29eb9af35f99f:0x491715ebee4ad3a3,Angel City Cafe,"Angel City Cafe, 21136 Ventura Blvd, Woodland Hills, CA 91364",34.166909,-118.594046,34,4.6,8,Woodland Hills,Woodland Hills,American restaurant,10,0
2017,0x80c2c7870cbf5f31:0xaafc766a9e43761e,Pico Pica Rico #2,"Pico Pica Rico #2, 2704 W Pico Blvd, Los Angeles, CA 90006",34.0470415,-118.2978028,38,4.8,24,Koreatown,Los Angeles,Restaurant supply store,2,1
2018,0x80c2dba360ec4245:0x51dca69d2c700992,Taco Bell,"Taco Bell, 849 S Baldwin Ave, Arcadia, CA 91007",34.1302478,-118.0549943,107,3.7,1,Arcadia,Arcadia,Fast food restaurant,9,10
2019,0x80c2cda71ec02721:0x1d8820cb55beb9e8,"La Hacienda ""el Alazan""","La Hacienda ""el Alazan"", 5009 Abbott Rd, Lynwood, CA 90262",33.9342596,-118.183142,188,4.7,23,Cudahy,Lynwood,Seafood restaurant,12,1
2020,0x80c2b37fbce2de03:0x1db80dac4a70e89a,Pick Up Stix Fresh Asian Flavors,"Pick Up Stix Fresh Asian Flavors, 703 Pier Ave Suite A, Hermosa Beach, CA 90254",33.8649142,-118.3950081,58,4.0,11,Hermosa Beach,Hermosa Beach,Asian restaurant,9,4
2021,0x80c2cfce055e7a95:0x2be6a05864a9704,Subway,"Subway, 2246 W Beverly Blvd, Montebello, CA 90640",34.0215866,-118.1242929,76,4.1,9,Montebello,Montebello,Sandwich shop,10,4
2022,0x80c2bb4be42acde5:0x67fa0d3dcab64316,Little Vitaly Ristorante,"Little Vitaly Ristorante, 9887-A S Santa Monica Blvd, Beverly Hills, CA 90212",34.0659473,-118.4113382,24,4.5,15,Beverly Hills,Beverly Hills,Italian restaurant,4,0
2023,0x80c2b904f220527f:0xfd32b01d13e26967,Alta California Fonda,"Alta California Fonda, 5303 W Pico Blvd, Los Angeles, CA 90019",34.0486606,-118.3538545,28,4.6,4,West Hollywood,Los Angeles,Mexican restaurant,7,0
2024,0x80c2b908acfa57d7:0x2a4d689961a3fb12,El Bronco Taqueria,"El Bronco Taqueria, 5427 Venice Blvd, Los Angeles, CA 90019",34.0445288,-118.3581166,64,4.2,19,Culver City,Los Angeles,Latin American restaurant,9,2
2025,0x80c2d1f2f77ecc69:0xf543acf0f99e8e93,Mr Pepe's,"Mr Pepe's, 6045 Rosemead Blvd, Pico Rivera, CA 90660",33.9921623,-118.0917255,68,4.3,4,Pico Rivera,Pico Rivera,Mexican restaurant,15,6
2026,0x80c2984c9d132675:0x6f7956643b5fefa3,Thai' N I Cafe @Thai 9,"Thai' N I Cafe @Thai 9, 17544 Ventura Blvd, Encino, CA 91316",34.161569799999995,-118.5156895,58,4.2,12,Encino,Encino,Thai restaurant,7,3
2027,0x80c2c7b56e444fb3:0xc0e11cce251ec1db,Wow Bento & Roll,"Wow Bento & Roll, 710 S Hill St, Los Angeles, CA 90014",34.045489,-118.2546735,58,4.3,11,Los Angeles,Los Angeles,Asian restaurant,8,3
2028,0x80c2c691f112f2db:0x60da6807ddb3b54f,Domino's Pizza,"Domino's Pizza, 2933 Division St Ste B, Los Angeles, CA 90065",34.103531,-118.2355261,168,3.6,10,Echo Park,Los Angeles,Pizza restaurant,14,14
2029,0x80c2c9a846fb9dfb:0x291d9df74359a796,Puerto Guaymas,"Puerto Guaymas, 1159 E Florence Ave, Los Angeles, CA 90001",33.9752309,-118.2545239,64,4.6,23,Florence-Graham,Los Angeles,Seafood restaurant,4,1
2030,0x80c2cc985dd4eaf3:0x123e8dc4357c34b7,Tacos Gamboa,"Tacos Gamboa, 4207 E Compton Blvd, East Compton, CA 90221",33.896284,-118.1972883,36,4.6,4,East Rancho Dominguez,Compton,Mexican restaurant,2,0
2031,0x80c2b984b7c2eae7:0xaa66503d66618dc6,Signature Cafe & Catering,"Signature Cafe & Catering, 8693 Venice Blvd, Culver City, CA 90232",34.033105299999995,-118.3823193,18,3.8,8,Culver City,Los Angeles,American restaurant,4,2
2032,0x80dd4eabe93c3939:0xde41af4871dcb27f,Bashi,"Bashi, 100 Terranea Way, Rancho Palos Verdes, CA 90275",33.7382753,-118.3973384,48,4.4,11,Rancho Palos Verdes,Rancho Palos Verdes,Asian restaurant,13,2
2033,0x80c2c8b107ba534f:0x26139bf0de9bcfec,Mariscos 4 Vientos,"Mariscos 4 Vientos, 3000 E Olympic Blvd, Los Angeles, CA 90023, United States",34.0215551,-118.2139946,3357,4.5,19,Boyle Heights,Los Angeles,Latin American restaurant,229,66
2034,0x80c2d2dbbb455fdd:0xf4dd485c34c0b27c,The Habit Burger Grill,"The Habit Burger Grill, 12401 Norwalk Blvd, Norwalk, CA 90650, United States",33.918743,-118.072958,776,4.5,7,Norwalk,Norwalk,Hamburger restaurant,99,23
2035,0x80c2ea5482cc6513:0xbe986423a4dadaa6,Tofu Love,"Tofu Love, 3115 Foothill Blvd, La Crescenta-Montrose, CA 91214",34.2285833,-118.2466361,44,4.4,0,La Crescenta-Montrose,La Crescenta,Korean restaurant,11,2
2036,0x80c2bea052bc26d7:0xb07d1660fba4c0e4,Gravité,"Gravité, 9107 Sunset Blvd, West Hollywood, CA 90069",34.0908364,-118.3900521,56,4.3,27,Beverly Hills,West Hollywood,Health food restaurant,8,1
2037,0x80c299a80c44e3b5:0x4363492225fb4f2f,BiiBiip Mediterranean,"BiiBiip Mediterranean, 9622 Venice Blvd, Culver City, CA 90232",34.024421,-118.396363,54,4.6,24,Culver City,Culver City,Restaurant supply store,10,1
2038,0x80dd3314e95ea9a5:0xe5194666415c10ff,Pizza X Two,"Pizza X Two, 1017 E Market St, Long Beach, CA 90805",33.8545153,-118.1805732,143,4.5,10,Paramount,Long Beach,Pizza restaurant,12,8
2039,0x80c2c7d9f79bf1af:0xa46c6ab1bcc8652d,Flavors of thai,"Flavors of thai, 1275 S Union Ave, Los Angeles, CA 90015",34.0453103,-118.2772036,82,4.5,6,Koreatown,Los Angeles,Chinese restaurant,14,5
2040,0x80c2d7734bb87737:0x359ed76f04843f6c,Red Top Kitchen Noodle House,"Red Top Kitchen Noodle House, 13521 Francisquito Ave, Baldwin Park, CA 91706",34.0723208,-117.9788445,183,4.5,13,Baldwin Park,Baldwin Park,Vietnamese restaurant,35,7
2041,0x80c333b3ec010281:0xc6b6f12cce89f0df,Apatzingan Restaurant,"Apatzingan Restaurant, 777 Indian Hill Blvd STE E, Pomona, CA 91767",34.066404,-117.7196747,53,4.5,3,Claremont,Pomona,Restaurant,3,2
2042,0x80dd4ab093fd3859:0x984d07a413977341,KAPPO IRIFUNE,"KAPPO IRIFUNE, 1231 Cabrillo Ave UNIT 107, Torrance, CA 90501",33.8356128,-118.3152283,95,4.3,29,Torrance,Torrance,Japanese restaurant,7,2
